NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027
180007318796;2018;2;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;448;454;457;460;421.3;560.7;485.9;456.4;DCBACECEABABBEBBAACEEBEBAABBDDADBCCCADCDBDBDE;BEDCAEBDAAECAABEAEADBCBDEEBDDACEADDABDEEA.*AC;DCCED99999AAABCCBEBDEBBBADCDBACDDECCACDDADABDABDAE;EDCDDDCCACADDCEBDEDDCEABDABAABBCAAADADADDCCBA;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;120;100;100;0;440;E;E;A;A;3;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180007321987;2018;3;F;0;3;2;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;429.1;516.7;509.7;425.5;EEACAAABBBDACADEEEDAAAACBBBECBEAEEABEAEBBCCBD;DABBADEEADBCAAAADECBCEAAABABCADACABCABBBABDDB;BCCCB99999EBDBCCBACABCECDBEDACEDCCBEBEBBCDAADCABDC;BAEAAEAEBECEEECEBEEADEEEADEBEEEEABAECDADABDAA;0;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;120;120;120;120;100;580;D;E;C;A;5;B;A;B;C;A;B;B;A;B;A;A;A;A;B;B;A;C;A;A;A;B;A
180007328076;2018;1;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;449;451;455;462;451.6;549;545.8;455.3;BEAAADBBCCDBAADCBCDCDEBECBAACDBABBEECCBAEABBB;EEADBBBCCAEABBABDEEECACAACEECEEAABAEACCDEBEEB;AACDC99999AECCABAABDACDDEABEBDECAADDACADBBCCBADBDE;CADABCEBBDEBCECDADADDBAEAEEACABCAABBADAAADECB;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;120;40;40;80;0;280;D;C;A;B;6;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180007328247;2018;4;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;448;454;457;460;481.2;554.8;518.9;437.1;EBEBECEDCCBABBCBCDCCDCBEDABAEBCDCEDCDABABBEEB;EDDCAEBEDBBADAACBCABADEBEECCBDCADBABBCBBACEBB;DCEBE99999ECAEEDBEBCDBECAEDEEEDBACBAEAEBABEBABBBDA;EDBCDBBDBBAEDDCBCDDDBCEDDBBEDBDACCAEBBECDDBBD;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;120;120;120;60;540;B;E;A;A;6;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180007334687;2018;3;M;0;3;2;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;448;454;457;460;411.4;456.6;499.8;483.4;ACBCAEAAACBAABAACDBCBBBBDAEECABBCCCBBEDDAABEC;AABBACBAABCBABAABCABBCABBAAABAAAACAAEBCAAAAAE;CBEAA99999BCAABABBBAACDCAABABBA.BACAABBBACABBACAAB;BACBABBDBEAEBABCDEEAEEAADCAAECBDBAABABCCBBEBB;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;100;120;100;60;500;E;E;D;D;3;I;A;C;D;A;B;B;A;B;A;B;A;A;C;B;B;D;A;B;B;B;A
180007358034;2018;3;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;469;427.7;383.1;433.8;BBAEDCBEAAABAECCBEBDAEDCCCBCDDBADBDDEACADCCCD;DEAAABDBBECBBADBAADCDADDDAACCDBBDCDADABAAAEED;99999EAEDDAACBDABBCDBDBCECCDBBDCCBAAECAABAABB*CCAB;BABABDABACBCECCEDDEACAABADDADACBACBADDACAEADA;1;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;120;40;40;100;0;300;E;E;B;B;5;B;D;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B;B;A
180007359433;2018;2;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;B;A;B;5;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180007361138;2018;2;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;400.7;601.8;494.9;547.9;BCBCAABEDBCBCADAAECADABCACAEECCDBACEBDEABBCCE;ECBAABDDDBBCBBEBAACDEEBAEAEAEAEECBDCBABAAADBB;BACBB99999DCDCDECBBBBDBAACCEAEAEABCACECDBCADABADAC;DEDEBEABECEBEDECBBDACEACEBAAEEBAEAABCBADCDDAA;0;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;140;120;140;120;20;540;D;E;B;B;6;F;A;C;D;A;C;C;A;A;A;B;A;A;D;B;B;E;A;A;B;B;A
180007364983;2018;3;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;E;D;D;4;G;A;B;B;A;A;B;A;B;A;A;A;A;B;B;A;D;A;B;B;B;A
180007380252;2018;3;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;E;A;B;4;C;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;A;A;A;B;A
180007388461;2018;14;F;0;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;C;B;B;6;B;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A;B;A
180007389450;2018;3;M;0;2;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;449;451;455;462;419.5;501.7;441.2;475.5;EEECABBCEDBBBADAACBACDDCB*BADBAACBDDEEBBDABDD;AEAECCABEBCACBEEDEACDCACDEBCBEBDAEBBDBAACBBBD;99999BCDDBBCEABABACCCCCCCECDDAABBAEACADBDCEBAEDDEA;BCBBEBAAACEBDBCBAABBACBEBCDBDBEDAACABDABBDCCD;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;80;120;100;80;0;380;D;E;B;A;8;B;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;B;A;A;A;B;A
180007416497;2018;2;M;;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;2;1;1301902;Itacoatiara;13;AM;1;1;1;1;449;451;455;462;471.5;609.8;560.4;516.1;DEBECACBBCCDAEDECDEEDAECDEADCECAEEDCEEACDAEDC;EDCECCDAEBBABDAEBCEECDCDEBCDDAEBEABBCECAADCDA;ABEBC99999CEDEBBBBACECECBCBCDDACCCCDABAABDCECECDDA;CADCADEECAECBBBDAEEDCECADEADBAEDCDACBDCEACBBD;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;140;40;40;140;40;400;B;B;A;A;7;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180007419392;2018;2;F;;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;2;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;389;552.1;419.1;456.1;DBACACDCCBCBDDCCCDCDBECBACCCACDAEDCCCDACABADB;ABECBEDEBBEBECCDCDBCCDBDDCCCCDEDDAADEDBBBECCD;DEDBA99999DAABCABBCAEEDDAEEBACDEABCDDCBDBACEDAECBE;CCEEDEAEEBCEEBEAACEBCBCDCDACEAEDDAABDCCBDCDAD;0;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;120;120;100;120;60;520;B;B;A;A;7;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180007421283;2018;2;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;448;454;457;460;543.4;555.6;573.2;538.8;ACACECEBACDABCCBAEDEACADAADDABABACCDBACEDABEA;CEECABBADCBCEBEDDDCADADAACCACBEDAEBBEBCBBABCB;CBBCB99999ACADCABEABDBBDABEADADEABBCEABEDDAECABDEC;BCAAAAADDBABBBDDD.BEEEBDDCCAEDBDDEECADCCECBBB;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;140;120;100;120;80;560;E;E;C;D;5;C;A;B;D;A;B;B;B;B;A;A;A;A;B;B;B;D;A;B;B;B;B
180007428289;2018;3;M;;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;2;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;503.5;442.3;375.8;523.3;ACBECCEAAACEADCBCCDCCDCEECADBDAAADDDCAEAACDAB;BACDAEBADDACADACCBCAABBDACBADCBABABDBCDACADDA;DECAD99999DBCAAABEADACBDAACABACEAACDACBEDCBBBAAECA;DADDAEACDBCACADCCDAECAABABDDCBECDADBCAACDBEAC;0;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;140;120;120;140;80;600;B;B;A;A;7;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180007441743;2018;2;F;0;4;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;447;452;456;459;563.5;608.2;577.5;673.4;CBDEEBCADEACBCCDACDCEBEECADBACBECADBBDAABBACC;AACDDEABEADCDEAABEEBDDDABBACEDAAEBADAEADBDEBB;BAEEC99999ABEADBCADDDBBBDACACBABAEAAEEBAACEADDADCB;EECCDBEBBDACCBECBDCDCBAADDCBCCEADADAEACBBDEAA;0;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;160;40;40;120;40;400;G;E;D;D;6;G;A;D;D;A;B;B;B;B;A;C;C;A;C;A;B;E;B;B;B;B;A
180007444270;2018;3;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;466.3;490.5;513.8;410;DAEDECEBBDCBCCCADEBEAADCABCCDAAECACABEEBBCECA;DCEABDDABAECEAADCDAAECAEABCBABAACDBBCAAEDACBC;DCDBD99999DBDBCEABBAEBABEBEAACCBBBCABADEABACBAADAE;BCAADDACBEDCACBABDACCDBCADEECDBBCCDBAABBDEDEC;0;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;120;100;60;120;20;420;F;E;C;B;6;C;A;B;D;B;C;B;A;B;A;A;A;A;B;B;B;C;A;B;B;B;A
180007444592;2018;4;M;;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;2;1;1301902;Itacoatiara;13;AM;0;1;1;0;;454;457;;;420.7;498.2;;;AEBABEDCCCCBCABAACBACDEDDBDCBECEDEBDADCBCADAD;DBAAE99999EDCDADBBEDACEBADADCBACABBDAEBBDACAABECBB;;0;;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;;1;120;40;40;100;20;320;B;B;A;A;7;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180007444646;2018;2;F;0;3;1;2;0;4;1;0;1301902;Itacoatiara;13;AM;4;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;600.2;699.6;687.4;647.4;AABDBCBCADEEEBDABADBCEDBBDBCBECACCBDCECEDBBEA;ECCBBABEDBEDBDDACDCAECBECCCEEBDECDDCAABBDEBEA;BCDEB99999BCECEAAADCABADBBECECBDBBEABDCDABEDDCABEC;EDBADECECAAECBCBADCADCCACBDDDEBEDADCDDEACECCB;0;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;140;140;160;180;140;760;E;G;D;D;4;J;A;C;C;A;B;B;B;B;A;A;A;A;C;A;B;D;A;B;B;B;D
180007452203;2018;2;F;;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;2;1;1301902;Itacoatiara;13;AM;1;1;1;1;449;451;455;462;453.3;455.4;512.5;509.7;ECDBDBAEBCBAAEEEACDEACCDCDDDDACBCABAEEBCDCAEA;ABBACECAABCACDAACCEADDECAEDBAEDDEBAADDCDDDDAD;BBBBD99999CEBEDDCDACABADCDBEBDEBEEACDEEEDABCAEDBDC;BBCADDCDCAECBEBAEDACCDACDBBDBEDBDADACABCBABBD;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;120;120;100;120;60;520;C;E;A;C;7;A;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;A;A;A;A;B;A
180007453082;2018;3;F;;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;2;1;1301902;Itacoatiara;13;AM;1;1;1;1;448;454;457;460;500.3;514.2;516.3;526.4;EDBECDCDABABBEEAAECDDCDDCABEADCCDCECDACEADACB;CAABEDBBBAABEAEBDAACBDECBDADCCBCACABBCACADDCD;CBBCB99999ADADCACECBCDBCABCEBEBDADDECDCDACABABECEC;ABAABDAECAABDBCBABADAAEDACDACACADBBDBDBAAEBBD;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;100;60;60;120;40;380;B;B;A;A;10;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180007456559;2018;4;F;;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;2;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;B;A;A;7;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180007469445;2018;4;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;2;1;1301902;Itacoatiara;13;AM;1;1;1;1;448;454;457;460;458.9;431.9;489.2;479.9;ACEDECCBABDBBACEADCAACCBDABCADABBADCCADACADAC;ACDBCBDEADECCBAEBDABDDCCBBADECCECCAABBCBBDBCD;CDCCE99999ACADEDCEBCEBAEBCCBDACDCADACBEDACABEACEBA;DACCDEAACADBDCCBEBAAECACAAACBACADACBABBACADEA;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;100;120;120;120;100;560;B;B;A;A;7;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180007474934;2018;1;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;H;F;F;4;C;A;B;C;A;B;B;A;A;A;A;A;A;B;B;B;B;A;A;A;B;A
180007485484;2018;2;F;0;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;433;567.5;489;436.1;CBBECCDECDCEACCDDEDDAABEAEAEDCCECCBBABCAEAAED;DBEBDBCECBEAEAAAEACDECBCBDACBDDABACCCDBEDEDDC;99999DBEDDBAEABEABAABBEDDBDDBCECBABDEABBBACAECBBAC;BBDBBABDAAADDBCBECDABBEDABCCBDAABADBBBACAECDA;1;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;120;120;120;100;80;540;E;E;C;D;4;G;A;C;D;B;B;B;B;B;A;B;A;A;B;B;B;C;A;C;B;B;A
180007485686;2018;2;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;E;A;B;8;C;A;B;B;A;A;B;A;B;A;A;A;A;B;B;A;C;A;A;A;B;A
180007488462;2018;3;M;0;3;1;2;0;4;1;0;1301902;Itacoatiara;13;AM;4;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;469.5;492.2;499.4;471.6;ABBEECEBDACBCBDDBABCBCBBCDAEADEADBDACBDBBDBEC;EDBDBCDBDAEDCCACBDACEBCDBBDACCADABCBBACDECBDA;BCDEC99999AADEAEBBABADACABDADCDDDCACBDBBDAABDBBABC;ADEADCCADABDCDDCEBDADCBBDACDBDEDAABDBEBCCADBC;0;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;160;120;100;120;40;540;B;E;B;D;4;H;A;B;C;A;B;B;A;B;A;B;A;A;B;B;B;D;A;C;B;B;D
180007500458;2018;3;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;447;452;456;459;443.8;516.2;488.1;508.6;EBCDBEAECEDEBEDBAEDABCEBCCCCBACCBACBADCCDBBCC;ABBADABAACAECCEADEEDEBAABBBCDCBBCBBEABDAECDBC;99999CDBDADDACDACAAABACCBCAACADBBBABDDABEACACCADBE;BECBEBDAEACBBAEACBCCDBAADBDCBEECCBDEEBCBACDDA;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;80;40;40;100;40;300;E;E;C;B;5;C;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;A;B;A
180007512869;2018;2;M;0;1;2;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;497.5;629.5;599.8;487.2;BBBAECBABDABADCA*DCBACDCABCBECAABCCCAADEDCAEB;ECBBDEDEAAEDCAACACCACCADCACBCBBECDECABBADABCA;99999DECCBAADBCEAACABBCDACECACBDCBCABDDDAAEDBAAAAC;CEEECECEECCBDECBCACCBAAEABBCBCABCADBEDBEACDDC;1;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;100;40;40;100;40;320;E;D;B;B;2;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;A;B;A
180007521259;2018;3;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;448;454;457;460;420.7;560;498.3;438.6;ECDCDADAAEAABBBBDACABEAADCAEDEBAAEDCECCBBCAAC;EAECCBBADAEADEADEAEEBCDDACCBABEAEEBCDDADBABBD;EBBBB99999CCCEAABEBADEBDCEBCDAADDBABAEBBBCACDDAEBA;EBAADEDAEEABDCBACEEABBDBBEABBBECAAEBEDABAEAAB;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;40;40;120;40;360;E;E;A;B;5;B;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A;B;A
180007524482;2018;2;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;436.7;543.5;501.8;518;BBCEBCCACADBDECABEBDAADBDDCCADDABBBEBEEABBBAD;ECBEABECECACBDBDBCCCCDAACBADADEBBDAAABBCAEEBD;99999BBDBDADADBEBACAEDADEDECBCAABAEDBBDDBBAAADADAD;DEBBDBADCBBABAEEDCEEAACCADECBCECDAAAABBAAADEB;1;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;120;40;40;160;40;400;E;E;D;D;4;C;A;B;D;A;B;B;A;B;A;A;A;A;C;A;A;C;A;A;B;B;A
